,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,clean_text,label,score,label_bert,score_bert
131,Sat Oct 28 01:49:17 +0000 2023,1718082474935500929,Pakar: Suara Pro Prabowo Anti-Gibran Bisa Beralih ke Anies di Pilpres https://t.co/DkfxchSQZ9 #AniesMuhaimin2024,0,0,0,0,in,1642278840998453249,1718082474935500929,rioarmas,https://twitter.com/rioarmas/status/1718082474935500929,pakar suara pro prabowo anti gibran alih anies pilpres aniesmuhaimin2024,neutral,0.9997074007987976,neutral,0.9978177547454834
132,Sat Oct 28 01:43:56 +0000 2023,1718081131734839560,"4 Fakta Sosok Cak Imin, Eks Menteri Era SBY, Kini Bakal Cawapres Anies Baswedan di Pilpres 2024 https://t.co/OPvJSXavgB",0,0,0,0,in,1569590246400196608,1718081131734839560,BantenHay,https://twitter.com/BantenHay/status/1718081131734839560,4 fakta sosok cak imin eks menteri era sby cawapres anies baswedan pilpres 2024,neutral,0.9996819496154785,neutral,0.995756208896637
133,Sat Oct 28 01:12:13 +0000 2023,1718073147877126307,Putri Gus Dur Yenny Wahid mendukung pasangan Ganjar-Mahfud di Pilpres 2024. Anies-Muhaimin menyatakan tak khawatir dengan manuver itu. https://t.co/tHkua778Vw,4,15,3,31,in,23343960,1718073147877126307,kompascom,https://twitter.com/kompascom/status/1718073147877126307,putri gus dur yenny wahid dukung pasang ganjar mahfud pilpres 2024 anies muhaimin nyata khawatir manuver,neutral,0.9997110962867737,neutral,0.9970467686653137
134,Sat Oct 28 01:04:00 +0000 2023,1718071081612030078,"KPU RI mengumumkan hasil pemeriksaan kesehatan tiga bakal pasangan calon Pilpres 2024 yaitu Anies Baswedan-Muhaimin Iskandar, Ganjar Pranowo-Mahfud Md, dan Prabowo Subianto-Gibran Rakabuming dinyatakan lolos pemeriksaan kesehatan.   #MostUpdate1058 #MostElectionUpdate1058 https://t.co/oV0wThnlKP",0,0,0,0,in,85805755,1718071081612030078,most1058,https://twitter.com/most1058/status/1718071081612030078,kpu ri hasil periksa sehat pasang calon pilpres 2024 anies baswedan muhaimin iskandar ganjar pranowo mahfud md prabowo subianto gibran rakabuming nyata lolos periksa sehat mostupdate1058 mostelectionupdate1058,neutral,0.9997039437294006,neutral,0.9964471459388733
135,Sat Oct 28 00:14:32 +0000 2023,1718058631168704630,"Hanya dengan memenangkan Anies &amp  cak Imin dalam 1 putaran pilpres, negara ini bisa terselamatkan dari kemunduran peradaban. https://t.co/MeQUQ54MdN",0,0,0,0,in,1664769877234831360,1718058631168704630,Riyal_real,https://twitter.com/Riyal_real/status/1718058631168704630,menang anies amp cak imin 1 putar pilpres negara selamat mundur adab,neutral,0.9997051358222961,negative,0.5250153541564941
136,Sat Oct 28 00:12:56 +0000 2023,1718058229551505725,"@awemany dlm kontek pilpres ini kan cuma ada tiga orang yg mencalonkan, dr ke3nya memang cma anies yg kompeten..cuci muka dlu bro klo buat narasi, ngaca. Narasi anda yg ga nyambung, ayo cuci muka lagi bro",0,0,0,0,in,1603798611757633536,1717718443775176882,G4ntiReziM,https://twitter.com/G4ntiReziM/status/1718058229551505725,awemany dlm kontek pilpres orang yg calon dr ke3nya cma anies yg kompeten cuci muka dlu bro klo narasi ngaca narasi yg ga nyambung ayo cuci muka bro,neutral,0.999350368976593,negative,0.9533076882362366
137,Sat Oct 28 00:04:00 +0000 2023,1718055981891125303,"@CakKhum Dia sudah tahu bahwa Anies bakalan menang, dia berkata demikian biar sehabis pilpres tidak ada yang mempertanyakan ke validan surveynya selama ini",0,0,0,0,in,1145444089,1717885976197071252,duragonkill,https://twitter.com/duragonkill/status/1718055981891125303,cakkhum anies menang biar habis pilpres valid surveynya,neutral,0.9996566772460938,neutral,0.9716078042984009
138,Sat Oct 28 00:00:01 +0000 2023,1718054977497673897,Pakar: Suara Pro Prabowo Anti-Gibran Bisa Beralih ke Anies di Pilpres https://t.co/BQAjuzhASh,1,8,12,45,in,1243804423001763841,1718054977497673897,democrazymedia,https://twitter.com/democrazymedia/status/1718054977497673897,pakar suara pro prabowo anti gibran alih anies pilpres,neutral,0.999705970287323,neutral,0.997170627117157
139,Fri Oct 27 23:51:52 +0000 2023,1718052928802746702,"Mau : Pilih Ganjar, ga suka sama PDIP Pilih Prabowo, ga suka wakilnya Pilih Anies, ga suka PKS sama Amin Rais.  Ternyata pilpres 2024 ga seru, ampas semua!",0,0,0,0,in,105204184,1718052928802746702,obig_lucifer,https://twitter.com/obig_lucifer/status/1718052928802746702,pilih ganjar ga suka pdip pilih prabowo ga suka wakil pilih anies ga suka pks amin rais nyata pilpres 2024 ga seru ampas,negative,0.987276017665863,negative,0.9955335855484009
140,Fri Oct 27 23:40:56 +0000 2023,1718050178119426415,"@pandji Drama politik aja itu om, seolah-olah berseberangan padahal masih 1 kolam. Ingat Ganjar dan Jokowi atau Gibran berasal dari 1 partai yg sama. Jadi pilpres ini sebenarnya hanya pertarungan Anies vs pdip",0,0,0,0,in,100733577,1717399181654974556,irwanezt,https://twitter.com/irwanezt/status/1718050178119426415,pandji drama politik aja om olah olah berangan 1 kolam ganjar jokowi gibran 1 partai yg pilpres tarung anies vs pdip,neutral,0.999708354473114,neutral,0.9418282508850098
141,Fri Oct 27 23:20:00 +0000 2023,1718044907145777553,"Berkunjung ke Ponpes Al Falak, Anies Baswedan Minta Doa Restu Jalani Pilpres 2024 https://t.co/DX5a4RF7O7",0,0,5,16,in,1082992095361609728,1718044907145777553,idtodayco,https://twitter.com/idtodayco/status/1718044907145777553,kunjung ponpes al falak anies baswedan doa restu jalan pilpres 2024,neutral,0.9997128844261169,neutral,0.9957833290100098
142,Fri Oct 27 23:04:15 +0000 2023,1718040943574626810,Pakar: Suara Pro Prabowo Anti-Gibran Bisa Beralih ke Anies di Pilpres https://t.co/b5pwoP85G7 https://t.co/b5pwoP85G7,0,0,1,0,in,1636627729675337734,1718040943574626810,posaktualcom,https://twitter.com/posaktualcom/status/1718040943574626810,pakar suara pro prabowo anti gibran alih anies pilpres,neutral,0.999705970287323,neutral,0.997170627117157
143,Fri Oct 27 22:48:51 +0000 2023,1718037069204005164,"Direktur Fixpoll, Mohammad Anas menilai ceruk suara pendukung Prabowo yg tak menyukai Gibran sbg cawapresnya potensial berpindah ke pasangan AMIN di Pilpres 2024  Ada proyeksi saya, yang punya simbol 'Prabowo Yes, Gibran No', maka pemilih akan nyeberang ke Anies,"" kata Anas https://t.co/tgnLjd4gMl""",0,3,13,29,in,1138950541180936192,1718037069204005164,hc_poirot,https://twitter.com/hc_poirot/status/1718037069204005164,direktur fixpoll mohammad anas nilai ceruk suara dukung prabowo yg suka gibran sbg cawapresnya potensial pindah pasang amin pilpres 2024 proyeksi simbol prabowo yes gibran no pilih nyeberang anies anas,neutral,0.9995467066764832,neutral,0.8841859102249146
144,Fri Oct 27 22:45:58 +0000 2023,1718036344432402757,"@tvOneNews Anies amin udah yakin kalah pilpres 2024,makanya  IKN ga masuk visi misi mereka",0,0,0,0,in,1705251931311202304,1717832562079666300,ForgetmeID,https://twitter.com/ForgetmeID/status/1718036344432402757,tvonenews anies amin udah kalah pilpres 2024 ikn ga masuk visi misi,neutral,0.9993865489959717,negative,0.9873754978179932
145,Fri Oct 27 22:34:20 +0000 2023,1718033416355237946,@bentangnegeri Ganjar-Gibran sm² PDIP... 2pasangan berbeda.... dominasi 1 parti dlm pilpres itu pelanggaran hukum... pilihan trahir golput/Anies..😷😷,0,0,0,0,in,1332825879227994112,1717817537642274871,WAHIDFD1,https://twitter.com/WAHIDFD1/status/1718033416355237946,bentangnegeri ganjar gibran sm pdip 2pasangan beda dominasi 1 parti dlm pilpres langgar hukum pilih trahir golput anies,neutral,0.9996892213821411,neutral,0.9871183633804321
146,Fri Oct 27 22:25:39 +0000 2023,1718031229537435653,"@Anak__Ogi @jokowi @ganjarpranowo @gibran_tweet Lha, pk Anies itu dulu juga bantu pk Jkw menangin pilpres 2014, malah jadi jubir TPN pk Jkw, gak ada tuh melas2 minta dukungan pk Jkw sbg balas jasa",0,2,0,1,in,180112404,1717741725492686926,irhamnapermana,https://twitter.com/irhamnapermana/status/1718031229537435653,anak ogi jokowi ganjarpranowo gibran tweet lha pk anies bantu pk jkw menangin pilpres 2014 jubir tpn pk jkw gak tuh melas2 dukung pk jkw sbg balas jasa,neutral,0.9996144771575928,negative,0.9681564569473267
147,Fri Oct 27 21:54:27 +0000 2023,1718023376869220481,"@AbdulRachimmks Gak aneh kalau tukang ngibul akan mengulang ulang ngibulnya jadi kebenaran, rakyat Indonesia dan dunia sdh tahu JIS itu karya siapa?  Tahun politik akan lakukan apapun utk jegal pak Anies di PilPres 2024. https://t.co/3jpCCAR57l",0,0,3,34,in,1394029920,1717676153056686329,MyYayat,https://twitter.com/MyYayat/status/1718023376869220481,abdulrachimmks gak aneh tukang ngibul ulang ulang ngibulnya rakyat indonesia dunia sdh jis karya politik laku utk jegal anies pilpres 2024,negative,0.8912845253944397,negative,0.9351707696914673
148,Fri Oct 27 21:24:50 +0000 2023,1718015926409506863,Info A4. Ganjar-Mahfud vs Anies-Muhaimin di putaran kedua pilpres!  Catat-catat! https://t.co/WzVlQFZUwF,0,0,0,0,in,1419313307882643458,1718015926409506863,supersupremeee,https://twitter.com/supersupremeee/status/1718015926409506863,info a4 ganjar mahfud vs anies muhaimin putar pilpres catat catat,neutral,0.9997075200080872,neutral,0.9982415437698364
149,Fri Oct 27 21:08:53 +0000 2023,1718011911831470256,@Arie_Kriting Seandainya Pak Anies &amp  Pak Mahfudz berpasangan bakal lebih mudah bikin keputusan🤷‍♀️Tapi kalau spt sekarang mau ga mau direview lagi lebih ringan mana kadar red flag-nya antara Pak Ganjar atau Cak Imin. Pilpres yg gak bikin happy😌,0,2,0,1,in,275096905,1717911777428828383,laksitamochtar,https://twitter.com/laksitamochtar/status/1718011911831470256,arie kriting anies amp mahfudz pasang mudah bikin putus spt ga direview ringan kadar red flag nya ganjar cak imin pilpres yg gak bikin happy,neutral,0.9996713399887085,negative,0.9786141514778137
150,Fri Oct 27 20:50:29 +0000 2023,1718007279130403161,"Menuju Pilpres 2024, Gibran Rakabuming Raka, putra Jokowi, maju sebagai cawapres. Meski ada potensi konflik kepentingan, keyakinan atas netralitas Jokowi oleh tokoh seperti Anies Baswedan dan Ganjar Pranowo mencerminkan harapan pemilu yang damai. #PartaiPolitik #PemiluSerentak https://t.co/1tklmbiYSv",0,0,0,0,in,1634416879799525376,1718007279130403161,BatiniBea,https://twitter.com/BatiniBea/status/1718007279130403161,tuju pilpres 2024 gibran rakabuming raka putra jokowi maju cawapres potensi konflik netralitas jokowi tokoh anies baswedan ganjar pranowo cermin harap milu damai partaipolitik pemiluserentak,neutral,0.9991952776908875,neutral,0.9870408177375793
151,Fri Oct 27 18:03:53 +0000 2023,1717965352976748606,"@Septian87008134 @Arie_Kriting Pilihnya oposite, pilpres anies partai pdip atau GP partai PKS 😄",0,1,0,1,in,36348276,1717911777428828383,rakhmat_mulyana,https://twitter.com/rakhmat_mulyana/status/1717965352976748606,septian87008134 arie kriting pilih oposite pilpres anies partai pdip gp partai pks,neutral,0.9997075200080872,neutral,0.9978804588317871
152,Fri Oct 27 17:54:13 +0000 2023,1717962922398552416,King Maker Capres-cawapres Pilpres 2024. Ganjar - Mahfud MD : Ibu Megawati Prabowo - Gibran : Pak Jokowi Anies - Muhaimin : Surya Paloh Yang menang tetap Elit...,0,0,0,0,in,1472583816166273027,1717962922398552416,KawanIWayan,https://twitter.com/KawanIWayan/status/1717962922398552416,king maker capres cawapres pilpres 2024 ganjar mahfud md megawati prabowo gibran jokowi anies muhaimin surya paloh menang elit,neutral,0.999527096748352,neutral,0.9777522683143616
153,Fri Oct 27 17:52:32 +0000 2023,1717962497570082929,"@yunartowijaya Pilpres ini paling edgy ya pilih Anies sih~~~ visi-misi paling masuk akal, sudah pasti debat nanti paling oke. 5 Tahun tinggal nikmati hasil dari pembangunan massal dan eksekusi bagus di 10 tahun ini. Jangan pula nambah2 JIS(read:berhala) lagi.",0,0,0,0,in,558082374,1717743535896899926,Im_Syahpoetr4,https://twitter.com/Im_Syahpoetr4/status/1717962497570082929,yunartowijaya pilpres edgy pilih anies sih visi misi masuk akal debat oke 5 tinggal nikmat hasil bangun massal eksekusi bagus 10 nambah2 jis read berhala,positive,0.9051334857940674,negative,0.5934036374092102
154,Fri Oct 27 17:46:19 +0000 2023,1717960932872392927,"@PDemokrat Prabowo ini masih sama dengan Prabowo pilpres 2019/ Saat Demokrat ogah-ogahan mendukung karena Prabowo pilih Sandi. Posisi itu sama dengan Anies yg pilih cak imin. Bedanya waktu 2019 sudah kepepet, kalau sekarang ada waktu untuk lompat ke sebelah!",0,0,0,1,in,1595842207,1717789150240526456,SutanSati5,https://twitter.com/SutanSati5/status/1717960932872392927,pdemokrat prabowo prabowo pilpres 2019 demokrat ogah ogah dukung prabowo pilih sandi posisi anies yg pilih cak imin beda 2019 pepet lompat belah,neutral,0.9996918439865112,negative,0.9618004560470581
155,Fri Oct 27 17:17:52 +0000 2023,1717953772511793475,Pakar: Suara Pro Prabowo Anti Gibran Bisa Beralih ke Anies di Pilpres https://t.co/AoJndJv5UO,0,0,0,0,in,1225432911899324419,1717953772511793475,RepelitaO,https://twitter.com/RepelitaO/status/1717953772511793475,pakar suara pro prabowo anti gibran alih anies pilpres,neutral,0.999705970287323,neutral,0.997170627117157
156,Fri Oct 27 17:03:44 +0000 2023,1717950216291455180,@DPP_PKB @cakimiNOW Menangkan Anies - Muhaimin di Pilpres 2024...,0,0,0,0,in,1672589266675974144,1717878729949757575,ihram_tawa65939,https://twitter.com/ihram_tawa65939/status/1717950216291455180,dpp pkb cakiminow menang anies muhaimin pilpres 2024,neutral,0.9997075200080872,neutral,0.996547520160675
157,Fri Oct 27 16:43:33 +0000 2023,1717945138477953246,"Berkunjung ke Ponpes Al Falak, Anies Baswedan Minta Doa Restu Jalani Pilpres 2024 https://t.co/tSi0OaLqSQ",0,0,30,77,in,1443801854756880385,1717945138477953246,kba_news,https://twitter.com/kba_news/status/1717945138477953246,kunjung ponpes al falak anies baswedan doa restu jalan pilpres 2024,neutral,0.9997128844261169,neutral,0.9957833290100098
158,Fri Oct 27 16:19:25 +0000 2023,1717939064115245484,"Lolos Pemeriksaan Tes Kesehatan, Anies: Alhamdulillah, Mudah-mudahan Lancar.  Bakal calon presiden dari Koalisi Perubahan utk Persatuan (KPP) Anies merasa bersyukur. Dia berharap seluruh rangkaian dlm kontestasi Pilpres 2024 dpt berjalan lancar.  #kbanews  https://t.co/rttXysqBK4",0,0,3,3,in,1460142601449840652,1717939064115245484,Simanjunta9Nico,https://twitter.com/Simanjunta9Nico/status/1717939064115245484,lolos periksa tes sehat anies alhamdulillah mudah mudah lancar calon presiden koalisi ubah utk kpp anies syukur harap rangkai dlm kontestasi pilpres 2024 dpt jalan lancar kbanews,neutral,0.9919821619987488,neutral,0.8352662920951843
159,Fri Oct 27 16:08:15 +0000 2023,1717936256804589911,"Persaingan Anies, Ganjar, dan Prabowo Pilpres Memanas, Begini Analisis Perpindahan Suara Pendukung https://t.co/DzMPrv4yHK",0,2,0,1,in,71436318,1717936256804589911,KompasTV,https://twitter.com/KompasTV/status/1717936256804589911,saing anies ganjar prabowo pilpres panas analisis pindah suara dukung,neutral,0.999707043170929,neutral,0.8736222386360168
160,Fri Oct 27 15:55:05 +0000 2023,1717932942419427755,@aniesmania Bangga mendukung Anies Baswedan jadi Presiden RI yg ke 8 di PilPres 2024 👍💪❤🇮🇩🇮🇩🇮🇩,0,1,1,6,in,1325413988461498371,1717854673661751383,BLoe89,https://twitter.com/BLoe89/status/1717932942419427755,aniesmania bangga dukung anies baswedan presiden ri yg 8 pilpres 2024,neutral,0.9987474679946899,positive,0.8522955179214478
161,Fri Oct 27 15:30:16 +0000 2023,1717926694731006333,"@Yurissa_Samosir @AdeDhani9 @aking_adit @MuhiqR @NohCeukenohhh @Kang_Toniee @chaidar_2000 @choymarkochoy @Azri_Ardhani @Harywaraz Dilihat dari realita dimasyarakat, sepertinya mayoritas warga Bogor mendukung pak Anies di pilpres 2024 nanti... AMIN",0,0,2,14,in,1692179639660412928,1717871000321470522,hendrsunndr,https://twitter.com/hendrsunndr/status/1717926694731006333,yurissa samosir adedhani9 aking adit muhiqr nohceukenohhh kang toniee chaidar 2000 choymarkochoy azri ardhani harywaraz lihat realita masyarakat mayoritas warga bogor dukung anies pilpres 2024 amin,neutral,0.9996477365493774,positive,0.7785112857818604
162,Fri Oct 27 15:16:10 +0000 2023,1717923148979716392,"@Dennysiregar7 Gitu aja kok repot desi, tinggal pecat aja gibran, Kita lihat seberapa powerfull pdip menghadapi ini semua? Pilpres putaran pertama: ganjar posisi terakhir ( suara ganjar tergerus utk Prabowo ), yg masuk putaran kedua prabowo vs anies",0,0,0,0,in,1484105814143279107,1717750796635275657,loccus1970,https://twitter.com/loccus1970/status/1717923148979716392,dennysiregar7 gitu aja repot desi tinggal pecat aja gibran lihat powerfull pdip hadap pilpres putar ganjar posisi suara ganjar gerus utk prabowo yg masuk putar prabowo vs anies,neutral,0.9995250701904297,negative,0.5798300504684448
163,Fri Oct 27 15:10:42 +0000 2023,1717921770446180837,“Waspada Anies Calon Tunggal Pilpres Batal Jokowi 3 Periode”  https://t.co/z6WBXaJfLq,1,0,0,1,in,1410628619752198146,1717921770446180837,Persuasi_id,https://twitter.com/Persuasi_id/status/1717921770446180837,waspada anies calon tunggal pilpres batal jokowi 3 periode,neutral,0.9997065663337708,neutral,0.9939926266670227
164,Fri Oct 27 14:51:24 +0000 2023,1717916915396694088,King Maker PILPRES 2024  ANIES MUHAIMIN : King Maker SURYA PALOH  GANJAR MAHMUD : King Maker MEGAWATI  PRABOWO GIBRAN :  King Maker JOKOWI  Rakyat Indonesia Tegak Lurus Bersama Jokowi✊✊  Tren👉 Kiky Yenny Wahid Jumat MasbowoGibran EmangKeren Gus Dur Hasto #AniesMuhaimin2024 https://t.co/SCb4rruti3,0,0,0,0,in,1344271806107058178,1717916915396694088,AliJafa39445977,https://twitter.com/AliJafa39445977/status/1717916915396694088,king maker pilpres 2024 anies muhaimin king maker surya paloh ganjar mahmud king maker megawati prabowo gibran king maker jokowi rakyat indonesia tegak lurus jokowi tren kiky yenny wahid jumat masbowogibran emangkeren gus dur hasto aniesmuhaimin2024,neutral,0.9460664987564087,neutral,0.9742441177368164
165,Fri Oct 27 14:41:47 +0000 2023,1717914493681074231,"@harmenn_syah @kumparan Fans anies benci orang jawa NU, pilpres di jamin kalah",0,1,0,0,in,894801798589894657,1717900023093191165,rsucadvfm1ur5,https://twitter.com/rsucadvfm1ur5/status/1717914493681074231,harmenn syah kumpar fans anies benci orang jawa nu pilpres jamin kalah,negative,0.9985938668251038,negative,0.9879477620124817
166,Fri Oct 27 14:30:35 +0000 2023,1717911677008773276,"Ingat-ingat Ini Daftar Janji Manis yang Diumbar Prabowo, Ganjar, dan Anies di Pilpres 2024: Ingat-ingat ini daftar janji manis yang diumbar Prabowo Subianto, Ganjar Pranowo, dan Anies Baswedan di Pilpres 2024. https://t.co/LtGIwendtZ",0,0,0,0,in,1536217758,1717911677008773276,KaltimBerita,https://twitter.com/KaltimBerita/status/1717911677008773276,daftar janji manis umbar prabowo ganjar anies pilpres 2024 daftar janji manis umbar prabowo subianto ganjar pranowo anies baswedan pilpres 2024,neutral,0.9996721744537354,neutral,0.9922406673431396
167,Fri Oct 27 14:17:37 +0000 2023,1717908413928354068,"Ingat-ingat Ini Daftar Janji Manis yang Diumbar Prabowo, Ganjar, dan Anies di Pilpres 2024  #TribunKaltim #Pilpres2024 #Anies #Ganjar #Prabowo   https://t.co/GYZJxlQPfr lewat @tribunnews",0,0,0,0,in,103551225,1717908413928354068,tribunkaltim,https://twitter.com/tribunkaltim/status/1717908413928354068,daftar janji manis umbar prabowo ganjar anies pilpres 2024 tribunkaltim pilpres2024 anies ganjar prabowo tribunnews,neutral,0.9996896982192993,neutral,0.9966753721237183
168,Fri Oct 27 14:13:38 +0000 2023,1717907409749094779,"@descha05 Pemilih prabowo pilpres 2014 dan 2019 itu bukan karna prabowo bagus, tpi cuma ga ada pilihan aja, krna ga mau pilih jokowi mau ga mau milih prabowo. Jadi kalo prabowo mepet ke jokowi ya pendukungnya lari ke anies",0,2,2,10,in,4845262633,1717882401861533710,kaprikurt,https://twitter.com/kaprikurt/status/1717907409749094779,descha05 pilih prabowo pilpres 2014 2019 karna prabowo bagus tpi ga pilih aja krna ga pilih jokowi ga milih prabowo kalo prabowo mepet jokowi dukung lari anies,negative,0.9981008172035217,negative,0.7045482993125916
169,Fri Oct 27 14:04:55 +0000 2023,1717905215104680418,@jader_studio @UmarSyadatHsb__ Ngawur... dia bawa peran besar di kemenangan jokowi - jk pilpres 2019...  ditambah kemenangan anies - sandi,0,0,0,0,in,153393771,1717574705237168566,si_ebrod,https://twitter.com/si_ebrod/status/1717905215104680418,jader studio umarsyadathsb ngawur bawa peran menang jokowi jk pilpres 2019 menang anies sandi,neutral,0.9996870756149292,negative,0.9586003422737122
170,Fri Oct 27 14:03:55 +0000 2023,1717904964209844731,@MurtadhaOne1 Prestasi Ganjar  Propinsi terkismin di pulau jawa.  Propinsi terbanyak tenaga kerja mencari kerja keluar wilayah.  Propinsi dgn UMP kabupaten² terendah .   Prestasi Prabowo Food estate mangkrak potensi kerugian 6 T Ingkar thd pendukungnya di pilpres 2019.  Prestasi Anies 👇 https://t.co/S03Iwdk3ZO,0,2,6,45,in,1091528229079330816,1717820842489663669,SmokesOnMyHead,https://twitter.com/SmokesOnMyHead/status/1717904964209844731,murtadhaone1 prestasi ganjar propinsi terkismin pulau jawa propinsi tenaga kerja cari kerja wilayah propinsi dgn ump kabupaten rendah prestasi prabowo food estate mangkrak potensi rugi 6 t ingkar thd dukung pilpres 2019 prestasi anies,neutral,0.9954168796539307,negative,0.6315126419067383
171,Fri Oct 27 14:00:21 +0000 2023,1717904066632925300,@DPP_PKB @cakimiNOW Anies Muhaimin Menang Pilpres 2024,0,0,0,0,in,1626562728986050561,1717882989202530379,ManimaiG,https://twitter.com/ManimaiG/status/1717904066632925300,dpp pkb cakiminow anies muhaimin menang pilpres 2024,neutral,0.9997038245201111,neutral,0.9964056015014648
172,Fri Oct 27 13:40:57 +0000 2023,1717899186304380963,"Pemilu 2024 akan diikuti tiga pasang capres-cawapres. Mereka adalah Anies Baswedan dan Muhaimin Iskandar, Ganjar Pranowo dan Mahfud MD, serta Prabowo Subianto dan Gibran Rakabuming Raka.   Hari pencoblosan Pilpres 2024 akan digelar pada Rabu, 14 Februari 2024. KPU menyebut,… https://t.co/IhSQvpJKYq",1,2,9,10,in,759692754985242625,1717899186304380963,kumparan,https://twitter.com/kumparan/status/1717899186304380963,milu 2024 pasang capres cawapres anies baswedan muhaimin iskandar ganjar pranowo mahfud md prabowo subianto gibran rakabuming raka coblos pilpres 2024 gelar rabu 14 februari 2024 kpu,neutral,0.9997022747993469,neutral,0.9978710412979126
173,Fri Oct 27 13:15:04 +0000 2023,1717892671979806787,Alhamdulillah......hari ini Sobat Anies DPD Grobogan melakukan konsolidasi untuk pemenangan Pak  Anies dan Cak Imin di pilpres 2024. @RikeSants #SobatAnies #IndonesiaHarusBersamaOrangBaik #AMINAjaDulu https://t.co/nHS4zUPR5u,1,2,16,62,in,1417489643759710208,1717892671979806787,MissKoral,https://twitter.com/MissKoral/status/1717892671979806787,alhamdulillah sobat anies dpd grobogan laku konsolidasi menang anies cak imin pilpres 2024 rikesants sobatanies indonesiaharusbersamaorangbaik aminajadulu,neutral,0.8919596672058105,positive,0.7859929203987122
174,Fri Oct 27 13:10:25 +0000 2023,1717891501651558692,Bacapres Koalisi Perubahan Muhaimin Iskandar (Cak Imin) (@cakiminow) menyebut telah mengajak dan berharap Susi Pudjiastuti (@susipudjiastuti115) bisa bergabung dalam timses pemenangannya bersama Anies Baswedan (@aniesbaswedan) di Pilpres 2024.,0,1,0,0,in,798770586784702464,1717888890399273137,pinterpolitik,https://twitter.com/pinterpolitik/status/1717891501651558692,bacapres koalisi ubah muhaimin iskandar cak imin cakiminow ajak harap sus pudjiastuti susipudjiastuti115 gabung timses menang anies baswedan aniesbaswedan pilpres 2024,neutral,0.9997009038925171,neutral,0.9972092509269714
175,Fri Oct 27 13:07:07 +0000 2023,1717890672131493905,109 Hari Menuju Pilpres 2024 - Survei Peta Kekuatan 3 Capres: Anies 1 vs Ganjar 4 vs Prabowo 5 - Tribun Manado https://t.co/kB0TpdaZfS #Jokowinomics #BersamaPrabowo #MenataMasaDepan,0,0,4,0,in,617714874,1717890672131493905,ParisMaeP,https://twitter.com/ParisMaeP/status/1717890672131493905,109 tuju pilpres 2024 survei peta kuat 3 capres anies 1 vs ganjar 4 vs prabowo 5 tribun manado jokowinomics bersamaprabowo menatamasadepan,neutral,0.9997047781944275,neutral,0.9940866231918335
176,Fri Oct 27 13:06:22 +0000 2023,1717890483329110023,"@kurawa Maksudnya, Anies bonekanya Surya paloh, ganjar bonekanya mega dan Prabowo bonekanya jokowi? Ini mau pilpres atau boneka bonekaan??",0,0,0,0,in,1078571568878374912,1717754504274424220,TanDinyono,https://twitter.com/TanDinyono/status/1717890483329110023,rawa maksud anies boneka surya paloh ganjar boneka mega prabowo boneka jokowi pilpres boneka boneka,neutral,0.9996991157531738,neutral,0.9726396799087524
177,Fri Oct 27 12:46:16 +0000 2023,1717885423295594968,"Gus Imin bersama Anies Baswedan mempunyai Visi dan Misi Indonesia yang makmur. Pasangan Anies-Gus Imin optimis dapat memenangkan pilpres 2024 satu putaran.   #AMINMakinYakin #AniesMuhaimin2024  Riang Gembira, Berjiwa Pemimpin  @cakimiNOW @DPP_PKB https://t.co/w0q4hjuJSe",0,0,1,1,in,1669630912286572545,1717885423295594968,stk1903567443,https://twitter.com/stk1903567443/status/1717885423295594968,gus imin anies baswedan visi misi indonesia makmur pasang anies gus imin optimis menang pilpres 2024 putar aminmakinyakin aniesmuhaimin2024 riang gembira jiwa pimpin cakiminow dpp pkb,neutral,0.9970365762710571,neutral,0.8938909769058228
178,Fri Oct 27 12:39:56 +0000 2023,1717883831200727081,"Anies rela jauh2 ke Kaltim hanya untuk mendatangi paranormal, supaya bisa menang Pilpres.. 😧😧  #AniesBertemuDukun #AniesNistaAgama https://t.co/tKYpt84N7u",0,0,0,0,in,890488554,1717883831200727081,yuemiemieya,https://twitter.com/yuemiemieya/status/1717883831200727081,anies rela jauh2 kaltim paranormal menang pilpres aniesbertemudukun aniesnistaagama,neutral,0.9997046589851379,neutral,0.8625445365905762
179,Fri Oct 27 12:39:29 +0000 2023,1717883716629049474,"@albertpurba1709 @AzzamIzzulhaq @aniesbaswedan @cakimiNOW @susipudjiastuti @prabowo Kalau Anies Lo bilang afkiran, gimana Prabowo yg udah 2x kalah jadi pilpres dan sekali kalah cawapres...?",0,0,0,1,in,757532891353980928,1717867229822505348,siengkong27,https://twitter.com/siengkong27/status/1717883716629049474,albertpurba1709 azzamizzulhaq aniesbaswedan cakiminow susipudjiastuti prabowo anies lo bilang afkiran gimana prabowo yg udah 2x kalah pilpres kalah cawapres,neutral,0.9997043013572693,neutral,0.525913655757904
180,Fri Oct 27 12:37:34 +0000 2023,1717883235978604762,@AndreasSolusi @tinggipasaribu @prabowo Lah... Ganjar dari dulu mah memang populis. Prabowo dan Anies karakter nya aja berganti ganti tiap pilpres. Konsisten pun tidak 😂,0,1,0,1,in,1593903075705516033,1717865723710812177,ned_cromagnon,https://twitter.com/ned_cromagnon/status/1717883235978604762,andreassolusi tinggipasaribu prabowo ganjar mah populis prabowo anies karakter nya aja ganti ganti pilpres konsisten,neutral,0.999699592590332,neutral,0.762906014919281
